ID Stazione,Località,Tipo Merce,Data,Quantità,Unità,Importo Netto SENZA Sconto (IVA escl.),Importo Netto dello Sconto (IVA escl.)
1401434,Civitanova Marche,0009 GASOLIO,27.03.2025,47.27,L,63.11,0.47
1401434,Civitanova Marche,0009 GASOLIO,27.03.2025,51.67,L,68.99,0.52
1401434,Civitanova Marche,0009 GASOLIO,27.03.2025,44.9,L,59.95,0.45
1401434,Civitanova Marche,0009 GASOLIO,27.03.2025,60.0,L,80.11,0.6
1401434,Civitanova Marche,0009 GASOLIO,27.03.2025,29.97,L,40.02,0.3
1401434,Civitanova Marche,0009 GASOLIO,27.03.2025,44.66,L,59.63,0.45
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,78.56,L,104.89,0.79
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,169.58,L,226.43,1.7
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,156.98,L,209.61,1.57
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,117.0,L,156.22,1.17
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,39.19,L,52.33,0.39
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,39.9,L,53.28,0.4
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,47.8,L,63.83,0.48
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,45.14,L,60.27,0.45
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,57.81,L,77.19,0.58
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,68.15,L,91.0,0.68
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,73.06,L,97.55,0.73
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,64.1,L,85.59,0.64
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,53.41,L,71.31,0.53
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,52.79,L,70.48,0.53
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,36.83,L,49.18,0.37
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,60.76,L,81.13,0.61
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,67.04,L,89.52,0.67
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,64.29,L,85.84,0.64
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,83.14,L,111.02,0.83
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,104.71,L,139.81,1.05
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,23.91,L,31.93,0.24
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,6.14,L,8.2,0.06
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,23.68,L,31.61,0.24
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,67.53,L,90.17,0.68
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,75.51,L,100.83,0.76
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,73.33,L,97.91,0.73
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,47.89,L,63.94,0.48
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,73.44,L,98.06,0.73
1401434,Civitanova Marche,0009 GASOLIO,28.03.2025,214.86,L,286.89,2.15
1401434,Civitanova Marche,0009 GASOLIO,29.03.2025,46.51,L,62.1,0.47
1401434,Civitanova Marche,0009 GASOLIO,29.03.2025,37.57,L,50.16,0.38
1401434,Civitanova Marche,0009 GASOLIO,29.03.2025,22.01,L,29.39,0.22
1401434,Civitanova Marche,0009 GASOLIO,29.03.2025,49.63,L,66.27,0.5
1401434,Civitanova Marche,0009 GASOLIO,29.03.2025,585.05,L,781.19,5.85
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,37.26,L,49.75,0.37
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,109.71,L,146.49,1.1
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,180.91,L,241.56,1.81
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,71.44,L,95.39,0.71
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,80.15,L,107.02,0.8
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,94.31,L,125.93,0.94
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,69.37,L,92.62,0.69
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,199.7,L,266.65,2.0
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,21.49,L,28.7,0.21
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,93.82,L,125.27,0.93
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,63.29,L,84.51,0.63
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,54.2,L,72.37,0.54
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,38.55,L,51.48,0.39
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,64.09,L,85.57,0.64
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,51.59,L,68.89,0.52
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,67.84,L,90.58,0.68
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,71.29,L,95.19,0.71
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,66.91,L,89.34,0.67
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,53.41,L,71.31,0.53
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,39.0,L,52.07,0.39
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,57.39,L,76.63,0.57
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,26.37,L,35.21,0.26
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,70.63,L,94.31,0.71
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,41.75,L,55.75,0.42
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,45.69,L,61.01,0.46
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,59.68,L,79.69,0.6
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,28.86,L,38.53,0.29
1401434,Civitanova Marche,0009 GASOLIO,31.03.2025,29.59,L,45.09,0.3
1401434,Civitanova Marche,0013 Gas naturale (GNC),17.03.2025,33.48,KG,40.04,1.67
1401434,Civitanova Marche,0013 Gas naturale (GNC),17.03.2025,9.95,KG,11.9,0.5
1401434,Civitanova Marche,0013 Gas naturale (GNC),18.03.2025,13.67,KG,16.34,0.68
1401434,Civitanova Marche,0013 Gas naturale (GNC),18.03.2025,23.12,KG,27.65,1.16
1401434,Civitanova Marche,0013 Gas naturale (GNC),19.03.2025,13.63,KG,16.3,0.68
1401434,Civitanova Marche,0013 Gas naturale (GNC),19.03.2025,13.25,KG,15.84,0.66
1401434,Civitanova Marche,0013 Gas naturale (GNC),20.03.2025,26.66,KG,31.89,1.33
1401434,Civitanova Marche,0013 Gas naturale (GNC),20.03.2025,13.62,KG,16.29,0.68
1401434,Civitanova Marche,0013 Gas naturale (GNC),20.03.2025,16.02,KG,19.16,0.8
1401434,Civitanova Marche,0013 Gas naturale (GNC),21.03.2025,15.73,KG,18.81,0.79
1401434,Civitanova Marche,0013 Gas naturale (GNC),23.03.2025,11.46,KG,13.7,0.57
1401434,Civitanova Marche,0013 Gas naturale (GNC),24.03.2025,13.07,KG,15.63,0.65
1401434,Civitanova Marche,0013 Gas naturale (GNC),24.03.2025,37.22,KG,44.51,1.86
1401434,Civitanova Marche,0013 Gas naturale (GNC),24.03.2025,14.85,KG,17.76,0.74
1401434,Civitanova Marche,0013 Gas naturale (GNC),25.03.2025,16.89,KG,20.2,0.84
1401434,Civitanova Marche,0013 Gas naturale (GNC),26.03.2025,16.57,KG,19.82,0.83
1401434,Civitanova Marche,0013 Gas naturale (GNC),26.03.2025,27.18,KG,32.51,1.36
1401434,Civitanova Marche,0013 Gas naturale (GNC),26.03.2025,27.3,KG,32.65,1.37
1401434,Civitanova Marche,0013 Gas naturale (GNC),27.03.2025,10.91,KG,13.05,0.55
1401434,Civitanova Marche,0013 Gas naturale (GNC),27.03.2025,26.33,KG,31.49,1.32
1401434,Civitanova Marche,0013 Gas naturale (GNC),27.03.2025,12.85,KG,15.37,0.64
1401434,Civitanova Marche,0013 Gas naturale (GNC),27.03.2025,16.92,KG,20.24,0.85
1401434,Civitanova Marche,0013 Gas naturale (GNC),28.03.2025,31.75,KG,37.97,1.59
1401434,Civitanova Marche,0013 Gas naturale (GNC),28.03.2025,14.23,KG,17.02,0.71
1401434,Civitanova Marche,0013 Gas naturale (GNC),31.03.2025,10.97,KG,13.12,0.55
1401434,Civitanova Marche,0013 Gas naturale (GNC),31.03.2025,31.45,KG,37.61,1.57
1401434,Civitanova Marche,0013 Gas naturale (GNC),31.03.2025,15.06,KG,18.01,0.75
1401434,Civitanova Marche,0013 Gas naturale (GNC),31.03.2025,14.37,KG,17.19,0.72
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),17.03.2025,11.02,L,9.02,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),17.03.2025,11.33,L,9.28,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),17.03.2025,11.01,L,9.02,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),18.03.2025,14.2,L,11.63,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),18.03.2025,0.67,L,0.55,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),18.03.2025,8.62,L,7.06,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),18.03.2025,9.42,L,7.71,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,10.01,L,8.2,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,22.53,L,18.45,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,11.2,L,9.17,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,48.1,L,39.39,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,11.53,L,9.44,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,1.9,L,1.56,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),19.03.2025,9.22,L,7.55,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),20.03.2025,15.49,L,12.68,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),21.03.2025,7.02,L,5.75,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),21.03.2025,8.91,L,7.3,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),21.03.2025,13.05,L,10.69,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),21.03.2025,7.05,L,5.77,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),21.03.2025,37.04,L,30.33,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),22.03.2025,30.03,L,24.59,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),24.03.2025,11.14,L,9.12,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),24.03.2025,10.12,L,8.29,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),24.03.2025,8.98,L,7.35,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),24.03.2025,11.41,L,9.34,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,16.38,L,13.41,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,17.19,L,14.07,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,11.01,L,9.02,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,14.51,L,11.89,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,1.58,L,1.3,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,1.53,L,1.25,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),25.03.2025,9.06,L,7.42,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),26.03.2025,10.24,L,8.39,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),26.03.2025,8.2,L,6.71,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),27.03.2025,11.02,L,9.02,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),27.03.2025,9.42,L,7.71,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),27.03.2025,11.01,L,9.02,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),28.03.2025,13.32,L,10.91,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),28.03.2025,20.01,L,16.39,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),28.03.2025,21.31,L,17.45,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),30.03.2025,12.31,L,10.08,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),31.03.2025,12.01,L,9.84,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),31.03.2025,10.27,L,8.41,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),31.03.2025,9.97,L,8.16,0.0
1401434,Civitanova Marche,0016 ADBLUE (merce sciolta),31.03.2025,1.89,L,1.55,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),16.03.2025,29.1,L,40.76,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),17.03.2025,10.53,L,14.75,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),17.03.2025,12.88,L,18.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),17.03.2025,26.36,L,36.93,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),17.03.2025,39.82,L,55.78,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),17.03.2025,35.11,L,49.18,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),17.03.2025,26.33,L,36.89,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,58.37,L,81.29,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,8.83,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,8.83,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,32.61,L,45.41,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,31.6,L,44.01,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,29.46,L,41.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,5.89,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),18.03.2025,16.17,L,22.52,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,13.62,L,18.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,8.83,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,7.85,L,10.93,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,5.89,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,11.83,L,16.48,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,26.78,L,37.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),19.03.2025,5.18,L,8.19,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,8.86,L,12.26,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,13.62,L,18.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,8.9,L,12.32,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,43.96,L,60.86,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,24.87,L,34.43,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,17.76,L,24.59,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,17.76,L,24.59,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,55.95,L,77.46,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,32.29,L,44.7,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,11.85,L,16.4,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,25.69,L,35.57,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,12.05,L,16.68,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,10.74,L,14.87,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,15.99,L,22.14,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,7.11,L,9.84,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,5.21,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,25.46,L,35.25,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,70.54,L,97.66,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,25.79,L,35.7,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,11.84,L,16.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,2.96,L,4.1,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),23.03.2025,8.88,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),23.03.2025,41.45,L,57.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),23.03.2025,23.15,L,32.05,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,8.88,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,38.23,L,52.93,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,2.97,L,4.11,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,71.52,L,99.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,7.64,L,10.57,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,31.68,L,43.86,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,11.84,L,16.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,10.07,L,13.94,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,6.53,L,9.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,13.03,L,18.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,45.51,L,63.01,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,10.66,L,14.75,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,8.88,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,41.14,L,56.96,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,11.84,L,16.4,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,6.52,L,9.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,31.38,L,43.44,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,11.84,L,16.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,27.09,L,37.51,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,5.67,L,7.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,15.22,L,21.07,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,23.68,L,32.8,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,66.91,L,92.63,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,50.94,L,70.52,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,30.2,L,41.81,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,17.92,L,24.81,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,29.72,L,41.15,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,4.15,L,5.75,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,41.25,L,57.11,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,17.76,L,24.6,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,50.41,L,69.79,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,40.13,L,63.12,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,49.5,L,77.86,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,37.3,L,51.64,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,15.88,L,21.98,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,10.07,L,13.94,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,30.56,L,42.31,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,6.52,L,9.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,6.01,L,8.32,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,36.03,L,49.88,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,23.68,L,32.79,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,23.09,L,31.97,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),29.03.2025,27.0,L,37.38,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),29.03.2025,23.8,L,32.95,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,21.91,L,30.34,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,17.76,L,24.59,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,13.03,L,18.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,13.62,L,18.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,28.42,L,39.34,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,11.25,L,15.57,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,12.65,L,17.52,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,11.84,L,16.39,0.0
1401890,Gatteo,0006 GPL (LPG),24.03.2025,35.47,L,20.9,0.35
1401890,Gatteo,0006 GPL (LPG),25.03.2025,58.15,L,34.27,0.58
1401890,Gatteo,0006 GPL (LPG),26.03.2025,32.69,L,19.26,0.33
1401890,Gatteo,0009 GASOLIO,16.03.2025,250.92,L,337.1,2.51
1401890,Gatteo,0009 GASOLIO,16.03.2025,54.92,L,73.78,0.55
1401890,Gatteo,0009 GASOLIO,16.03.2025,49.47,L,66.46,0.49
1401890,Gatteo,0009 GASOLIO,16.03.2025,56.91,L,76.46,0.57
1401890,Gatteo,0009 GASOLIO,17.03.2025,549.12,L,737.71,5.49
1401890,Gatteo,0009 GASOLIO,17.03.2025,51.25,L,68.85,0.51
1401890,Gatteo,0009 GASOLIO,18.03.2025,40.58,L,54.52,0.41
1401890,Gatteo,0009 GASOLIO,18.03.2025,44.91,L,60.34,0.45
1401890,Gatteo,0009 GASOLIO,18.03.2025,56.08,L,75.34,0.56
1401890,Gatteo,0009 GASOLIO,18.03.2025,341.33,L,458.56,3.41
1401890,Gatteo,0009 GASOLIO,18.03.2025,34.87,L,46.84,0.35
1401890,Gatteo,0009 GASOLIO,19.03.2025,671.36,L,901.93,6.71
1401890,Gatteo,0009 GASOLIO,19.03.2025,47.0,L,63.14,0.47
1401890,Gatteo,0009 GASOLIO,20.03.2025,162.47,L,216.93,1.62
1401890,Gatteo,0009 GASOLIO,20.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,20.03.2025,213.76,L,285.43,2.14
1401890,Gatteo,0009 GASOLIO,20.03.2025,174.35,L,232.81,1.74
1401890,Gatteo,0009 GASOLIO,20.03.2025,154.75,L,206.63,1.55
1401890,Gatteo,0009 GASOLIO,20.03.2025,21.04,L,28.26,0.21
1401890,Gatteo,0009 GASOLIO,20.03.2025,39.72,L,53.36,0.4
1401890,Gatteo,0009 GASOLIO,20.03.2025,200.02,L,268.71,2.0
1401890,Gatteo,0009 GASOLIO,21.03.2025,66.12,L,88.29,0.66
1401890,Gatteo,0009 GASOLIO,21.03.2025,24.24,L,32.37,0.24
1401890,Gatteo,0009 GASOLIO,21.03.2025,62.64,L,83.64,0.63
1401890,Gatteo,0009 GASOLIO,21.03.2025,41.19,L,55.0,0.41
1401890,Gatteo,0009 GASOLIO,21.03.2025,59.26,L,79.12,0.59
1401890,Gatteo,0009 GASOLIO,22.03.2025,41.88,L,55.92,0.42
1401890,Gatteo,0009 GASOLIO,22.03.2025,56.9,L,75.98,0.57
1401890,Gatteo,0009 GASOLIO,23.03.2025,37.93,L,50.65,0.38
1401890,Gatteo,0009 GASOLIO,24.03.2025,448.65,L,599.06,4.49
1401890,Gatteo,0009 GASOLIO,24.03.2025,44.03,L,58.79,0.44
1401890,Gatteo,0009 GASOLIO,24.03.2025,599.39,L,800.32,5.99
1401890,Gatteo,0009 GASOLIO,24.03.2025,66.92,L,89.35,0.67
1401890,Gatteo,0009 GASOLIO,25.03.2025,182.53,L,243.72,1.83
1401890,Gatteo,0009 GASOLIO,25.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,25.03.2025,40.08,L,53.52,0.4
1401890,Gatteo,0009 GASOLIO,25.03.2025,10.0,L,13.35,0.1
1401890,Gatteo,0009 GASOLIO,25.03.2025,52.76,L,70.45,0.53
1401890,Gatteo,0009 GASOLIO,25.03.2025,50.56,L,77.04,0.51
1401890,Gatteo,0009 GASOLIO,26.03.2025,47.32,L,63.18,0.47
1401890,Gatteo,0009 GASOLIO,26.03.2025,49.73,L,66.4,0.5
1401890,Gatteo,0009 GASOLIO,26.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,27.03.2025,315.83,L,419.12,3.16
1401890,Gatteo,0009 GASOLIO,27.03.2025,27.91,L,37.27,0.28
1401890,Gatteo,0009 GASOLIO,28.03.2025,463.29,L,614.81,4.63
1401890,Gatteo,0009 GASOLIO,28.03.2025,48.16,L,63.91,0.48
1401890,Gatteo,0009 GASOLIO,28.03.2025,53.57,L,71.09,0.54
1401890,Gatteo,0009 GASOLIO,28.03.2025,49.54,L,65.75,0.5
1401890,Gatteo,0009 GASOLIO,28.03.2025,433.09,L,574.73,4.33
